"panel_household_id","wave","wave_date","rotation_group","panel_status","interview_result","household_size","monthly_income","employment_adults","school_children","chronic_illness_any","food_security_score","dwelling_quality_index","asset_index","panel_weight_base","attrition_weight","panel_weight_final","income_change","employment_change","household_size_change"
"PH00401",2,2023-04-01,1,"Continuing","Partial",3,1999,3,1,0,30.7002375148113,45.3408503935809,-0.563652667251463,123.778045619838,1.05440365937538,130.51202425189,-5155,2,-6
"PH00401",3,2023-06-30,1,"New","Complete",6,3215,3,1,0,67.3078962212032,31.8436308675138,1.06574313475523,99.7359143244103,1,99.7359143244103,1216,0,3
"PH00402",1,2023-01-01,2,"Continuing","Complete",5,2459,2,1,1,100.150563719384,75.5434454670774,0.0500000383682477,96.0309074516408,1,96.0309074516408,NA,NA,NA
"PH00402",2,2023-04-01,2,"New","Complete",6,647,3,1,0,85.9077550093176,36.9996714758236,1.90604516398998,137.297778918874,1,137.297778918874,-1812,1,1
"PH00402",3,2023-06-30,2,"Continuing","Complete",2,5859,2,2,0,36.7180155094307,21.8829614685635,-0.15605064002428,89.4275731989183,1.21779012766201,108.904015782414,5212,-1,-4
"PH00402",4,2023-09-28,2,"New","Partial",5,3932,1,1,0,58.771830807984,38.4841899529244,-0.399135310447867,122.620631186292,1,122.620631186292,-1927,-1,3
"PH00403",1,2023-01-01,3,"New","Complete",5,2743,5,1,1,24.4979518339107,52.6903822818226,-0.0212397391356912,134.267476347741,1,134.267476347741,NA,NA,NA
"PH00404",1,2023-01-01,4,"Continuing","Complete",4,2855,2,1,0,101.326087008808,37.6358320755392,-0.0750020143310048,87.6995066949166,1,87.6995066949166,NA,NA,NA
"PH00405",1,2023-01-01,1,"New","Complete",3,2122,2,1,0,38.569273040658,55.4057964000361,-1.77550053131756,111.527253331151,1,111.527253331151,NA,NA,NA
"PH00405",2,2023-04-01,1,"Continuing","Complete",6,1470,1,1,1,36.920244867651,64.744183844653,2.54455886114961,140.30587164918,1.26325442828238,177.242013674845,-652,-1,3
"PH00405",3,2023-06-30,1,"Continuing","Partial",3,2303,1,2,0,54.8772235346082,47.8776523980011,2.88135941242886,124.647365370765,1.0046573975822,125.22789770887,833,0,-3
"PH00405",4,2023-09-28,1,"Continuing","Complete",5,685,1,2,0,68.6116139354341,40.0701200671778,0.572683675471874,96.3437844254076,1.2559785021469,121.005722053787,-1618,0,2
"PH00406",1,2023-01-01,2,"Continuing","Complete",7,1618,1,1,0,90.1672617011033,70.878017590044,0.195068155243936,81.4718184294179,1,81.4718184294179,NA,NA,NA
"PH00407",1,2023-01-01,3,"New","Complete",2,848,2,2,0,99.0900387986983,38.5863786239168,0.140468008028505,129.305803608149,1,129.305803608149,NA,NA,NA
"PH00407",2,2023-04-01,3,"Continuing","Partial",2,516,3,1,1,54.5592133042535,74.619352659118,0.33075991616423,81.9287797901779,1.11239770753309,91.1373868195774,-332,1,0
"PH00407",3,2023-06-30,3,"New","Complete",3,3596,2,1,1,37.4053179401543,27.5719617385089,-0.573450132473712,123.337758744601,1,123.337758744601,3080,-1,1
"PH00407",4,2023-09-28,3,"New","Complete",2,544,0,2,0,60.0851010402226,62.2918767915466,1.48177917971417,125.758077371866,1,125.758077371866,-3052,-2,-1
"PH00408",1,2023-01-01,4,"Attrited","Complete",7,841,2,3,0,89.3715049302822,32.1963964745838,2.0322626477662,104.620828635525,1,104.620828635525,NA,NA,NA
"PH00408",2,2023-04-01,4,"Continuing","Complete",5,2263,2,0,0,63.0173933893599,50.8302447706255,-2.21747318917701,149.929121274035,1.12633662370499,168.870660250853,1422,0,-2
"PH00408",3,2023-06-30,4,"Continuing","Complete",6,2096,2,1,0,64.0883031753278,64.5793062595245,-0.986227913811577,122.79821523698,1.09407630958594,134.350618150216,-167,0,1
"PH00408",4,2023-09-28,4,"Continuing","Complete",5,868,2,2,0,65.0655533765837,75.7405354528946,-0.354322989996434,125.863972173538,1.17781212178525,148.244112122034,-1228,0,-1
"PH00409",1,2023-01-01,1,"Continuing","Complete",4,10458,2,1,0,57.9979401288098,82.2699141273501,-0.823256024174469,84.214235227555,1,84.214235227555,NA,NA,NA
"PH00410",1,2023-01-01,2,"Continuing","Complete",4,1045,2,2,1,91.1270213417938,70.4748302826611,0.263966343662806,146.942045881879,1,146.942045881879,NA,NA,NA
"PH00410",2,2023-04-01,2,"Continuing","Complete",6,960,1,2,0,35.8948384494401,69.8579752162973,-0.180221891913087,82.358705510851,1.05498956816737,86.887575161716,-85,-1,2
"PH00410",3,2023-06-30,2,"Continuing","Complete",5,925,2,1,0,74.6924848703297,77.1274590530204,0.927553866440312,86.5033346530981,1.13023300238419,97.7689236412157,-35,1,-1
"PH00410",4,2023-09-28,2,"Continuing","Complete",2,1423,1,0,0,107.953277271194,51.0905974333772,-1.23813214923029,104.520796129946,1.18745671005454,124.113920704746,498,-1,-3
"PH00411",1,2023-01-01,3,"Continuing","Complete",4,7228,4,4,0,72.7783698017861,64.1057699693278,2.22993844090578,127.037928262725,1,127.037928262725,NA,NA,NA
"PH00411",2,2023-04-01,3,"Continuing","Not found",3,2679,1,0,0,65.1162559392736,39.9209270738691,0.0549574030584308,123.558163531125,1.00604590189178,124.305184065762,-4549,-3,-1
"PH00411",3,2023-06-30,3,"Continuing","Complete",5,3939,2,3,0,72.6493224368036,14.0263232026485,0.478691023950285,108.135057636537,1.21961587576661,131.883233020458,1260,1,2
"PH00411",4,2023-09-28,3,"Continuing","Complete",7,3275,2,1,1,54.0528665759823,46.5046859726982,0.0982678269781652,102.838066599797,1.26939037982374,130.541652421456,-664,0,2
"PH00412",1,2023-01-01,4,"New","Complete",4,5824,2,1,0,31.7168798485858,47.0442556201303,0.0823423868386624,91.6915233479813,1,91.6915233479813,NA,NA,NA
"PH00412",2,2023-04-01,4,"Continuing","Complete",2,352,1,2,1,88.1906349527684,55.9104803691814,-0.0954568289925032,85.6394497468136,1.26106938326266,107.997288075168,-5472,-1,-2
"PH00412",3,2023-06-30,4,"Continuing","Complete",5,618,2,1,0,51.8461238627385,48.5646456380689,0.514499300854066,102.158512703609,1.24987303817179,127.685170647971,266,1,3
"PH00412",4,2023-09-28,4,"Continuing","Complete",7,963,1,1,0,84.3439198795717,41.6439730874043,0.248933701592724,120.883081362117,1.22373073978815,147.928342583135,345,-1,2
"PH00413",1,2023-01-01,1,"New","Refused",6,13188,0,2,0,85.1198617068102,52.3096607173979,0.858937743385912,105.107750322204,1,105.107750322204,NA,NA,NA
"PH00413",2,2023-04-01,1,"Continuing","Complete",5,482,1,0,1,83.9783988893679,50.2246019692953,-0.785977280185256,110.054747152608,1.09739756216295,120.773811229732,-12706,1,-1
"PH00413",3,2023-06-30,1,"Attrited","Complete",6,1044,2,0,0,36.7818130373031,40.0868879370218,-0.015497711491401,114.985729719047,1,114.985729719047,562,1,1
"PH00413",4,2023-09-28,1,"Attrited","Partial",8,940,1,1,0,61.4571633005099,45.0367017552489,0.242691137187172,83.8498638570309,1,83.8498638570309,-104,-1,2
"PH00414",1,2023-01-01,2,"Continuing","Complete",6,253,1,2,0,63.4335551189424,49.8062626754846,0.507025846777034,125.52110493416,1,125.52110493416,NA,NA,NA
"PH00414",2,2023-04-01,2,"Continuing","Complete",3,2507,4,0,1,63.3081091523165,64.5563156448301,0.439232559984638,87.5312846247107,1.17786503122188,103.100039297376,2254,3,-3
"PH00414",3,2023-06-30,2,"New","Complete",6,6482,1,1,1,69.7555857475822,86.6584214482636,0.951754951584786,145.977611183189,1,145.977611183189,3975,-3,3
"PH00415",1,2023-01-01,3,"Continuing","Complete",2,940,3,1,1,49.6980638503107,54.4298864172225,0.805260639769203,126.470052825753,1,126.470052825753,NA,NA,NA
"PH00416",1,2023-01-01,4,"Continuing","Complete",4,825,2,0,0,43.8581045159515,50.6300072988588,-0.900037979953857,130.146607097704,1,130.146607097704,NA,NA,NA
"PH00416",2,2023-04-01,4,"Continuing","Complete",3,2258,2,3,0,4.82134217636698,39.549085454569,0.621429650919208,105.81570613198,1.16852181896102,123.647961403985,1433,0,-1
"PH00416",3,2023-06-30,4,"Continuing","Complete",4,2625,1,1,0,53.984385632211,48.4681737179526,0.843322922244551,148.009841053281,1.23775215512142,183.199499742877,367,-1,1
"PH00416",4,2023-09-28,4,"Continuing","Complete",5,588,3,1,1,71.7707126353752,42.4466110250259,-0.571470808244075,108.938974055927,1.21853620701004,132.746084241675,-2037,2,1
"PH00417",1,2023-01-01,1,"Attrited","Complete",3,845,3,1,0,57.6920492292948,31.0991887459144,0.0855253773063329,137.937313257717,1,137.937313257717,NA,NA,NA
"PH00417",2,2023-04-01,1,"New","Complete",6,474,0,0,1,72.5576618772371,54.4523693408238,1.51935667438987,146.931668657344,1,146.931668657344,-371,-3,3
"PH00417",3,2023-06-30,1,"Continuing","Complete",3,775,2,2,0,54.9146199757141,40.4674909109551,-0.796354583850554,104.409948566463,1.1020481211599,115.064787648072,301,2,-3
"PH00417",4,2023-09-28,1,"New","Complete",3,18920,0,1,0,53.5027172076983,58.0301766727877,0.960608502699949,86.4790254319087,1,86.4790254319087,18145,-2,0
"PH00418",1,2023-01-01,2,"Continuing","Complete",5,2585,3,3,0,46.9012259964344,34.4140296818212,-0.522205480996844,118.176054095384,1,118.176054095384,NA,NA,NA
"PH00418",2,2023-04-01,2,"Continuing","Complete",3,1408,2,0,0,83.0940718688494,30.8307018396019,1.17154141972936,120.480271696579,1.1562714869855,139.30790290702,-1177,-1,-2
"PH00419",1,2023-01-01,3,"Continuing","Complete",4,2435,3,1,0,69.8647332765071,62.62874658249,0.948984689027619,118.055562560912,1,118.055562560912,NA,NA,NA
"PH00419",2,2023-04-01,3,"Continuing","Complete",5,4020,2,1,0,67.0936297957058,30.4311906233601,-0.448469605562782,112.876087473705,1.15300886002369,130.147128941992,1585,-1,1
"PH00419",3,2023-06-30,3,"New","Complete",3,499,3,0,0,62.2858694787824,44.6337828523138,-0.59553552239151,137.806395881344,1,137.806395881344,-3521,1,-2
"PH00419",4,2023-09-28,3,"New","Complete",4,2593,1,1,0,32.3042708307707,42.0887460660059,1.71232390253295,132.754614169244,1,132.754614169244,2094,-2,1
"PH00420",1,2023-01-01,4,"Continuing","Complete",4,2278,3,2,1,42.6846419527444,33.5598895641415,1.05183144195829,105.256283450872,1,105.256283450872,NA,NA,NA
"PH00420",2,2023-04-01,4,"Continuing","Complete",4,577,1,1,0,81.7749766498396,59.3896297427189,-1.16555243275079,109.399993980769,1.17644623457454,128.703210981153,-1701,-2,0
"PH00420",3,2023-06-30,4,"Continuing","Complete",8,3132,2,1,0,45.3979601949986,72.7031555471213,0.40894052188494,87.5900386390276,1.09819924125914,96.1913139752385,2555,1,4
"PH00420",4,2023-09-28,4,"Continuing","Complete",3,4470,2,1,1,51.1607691443848,40.9301096183887,-0.0145306222806533,89.5440343813971,1.24155329610221,111.173691032513,1338,0,-5
"PH00421",1,2023-01-01,1,"New","Complete",6,584,2,3,1,47.900387144161,43.2806716401142,-0.632945609183741,120.705247118603,1,120.705247118603,NA,NA,NA
"PH00421",2,2023-04-01,1,"Continuing","Complete",5,1394,3,1,1,55.8010762588774,83.217702250085,1.41583276831488,110.141218835488,1.25956165434327,138.729655807811,810,1,-1
"PH00421",3,2023-06-30,1,"New","Complete",3,2888,1,3,0,68.3896352884521,33.5367941457895,0.300117463304165,147.091888387222,1,147.091888387222,1494,-2,-2
"PH00421",4,2023-09-28,1,"Continuing","Complete",7,4005,1,0,1,68.9260391804839,32.7551935201337,0.0640490883708717,130.706624074373,1.03359528635629,135.097750538815,1117,0,4
"PH00422",1,2023-01-01,2,"New","Complete",3,8477,1,2,1,70.1944932783352,60.0284821252977,1.74099150343155,107.076896983199,1,107.076896983199,NA,NA,NA
"PH00422",2,2023-04-01,2,"Continuing","Complete",6,1857,1,2,0,53.2931152018759,49.9462483611543,-0.670041384246644,108.093988168985,1.28603915544227,139.013101253227,-6620,0,3
"PH00423",1,2023-01-01,3,"Continuing","Partial",2,1376,2,1,0,49.5261529079942,30.4181718927425,-1.37901799744962,112.899063522927,1,112.899063522927,NA,NA,NA
"PH00423",2,2023-04-01,3,"Continuing","Complete",6,436,2,1,0,69.1598219838965,53.0352309641031,-1.01507106520974,92.7495709247887,1.17344583328813,108.836597540956,-940,0,4
"PH00424",1,2023-01-01,4,"Continuing","Partial",6,1096,2,0,0,70.3712778124152,36.4766018815461,-0.268271774122991,140.364724462852,1,140.364724462852,NA,NA,NA
"PH00424",2,2023-04-01,4,"Continuing","Complete",5,214,2,2,0,78.2591326503454,35.8266108391691,0.0040673757391123,87.1063061896712,1.10798956176732,96.5128780222635,-882,0,-1
"PH00425",1,2023-01-01,1,"Continuing","Complete",5,704,0,1,1,43.8224300688639,46.0673430104684,-1.23663539971125,118.126583928242,1,118.126583928242,NA,NA,NA
"PH00425",2,2023-04-01,1,"Continuing","Complete",3,938,1,0,0,65.5107049810963,49.3903494829567,0.160848915459476,147.166338786483,1.08118437882513,159.113946584832,234,1,-2
"PH00425",3,2023-06-30,1,"Continuing","Complete",5,3335,2,1,0,44.9264864474818,58.0628583898808,-0.944298824740763,105.168941821903,1.29174482540693,135.851436391966,2397,1,2
"PH00425",4,2023-09-28,1,"Continuing","Refused",7,13569,2,2,1,63.196361813893,44.699908110928,-0.761624161020551,126.206541466527,1.12549337742385,142.044626608144,10234,0,2
"PH00426",1,2023-01-01,2,"Continuing","Complete",4,349,0,3,0,67.4347744927179,49.2677727486971,0.510305790769372,136.100546307862,1,136.100546307862,NA,NA,NA
"PH00426",2,2023-04-01,2,"Continuing","Refused",8,892,2,1,1,46.683833379518,57.0730264705572,-0.203294898274404,90.9808488772251,1.2259093116736,111.534269822559,543,2,4
"PH00426",3,2023-06-30,2,"New","Complete",5,2064,2,1,1,65.2801398985105,47.3817293153102,0.155280457966476,108.880028603598,1,108.880028603598,1172,0,-3
"PH00426",4,2023-09-28,2,"Continuing","Complete",2,3980,2,0,0,66.6187029237528,56.9677823800275,0.000244423001411816,135.238151166122,1.06818686905317,144.45961727068,1916,0,-3
"PH00427",1,2023-01-01,3,"Continuing","Refused",2,1762,2,1,1,58.8435710664939,75.8233709796892,0.16264354844483,93.248974122107,1,93.248974122107,NA,NA,NA
"PH00427",2,2023-04-01,3,"Continuing","Refused",2,689,1,1,1,47.9795681929525,57.6328816209177,-0.660037643533358,115.084433730226,1.17179611066822,134.855491843533,-1073,-1,0
"PH00427",3,2023-06-30,3,"New","Complete",5,5050,1,0,1,83.9899057947778,69.7134590134161,0.70780990752492,99.996803784743,1,99.996803784743,4361,0,3
"PH00427",4,2023-09-28,3,"New","Not found",8,7786,2,1,0,88.8184125627304,55.9130558452547,-0.653190728156416,132.422855533659,1,132.422855533659,2736,1,3
"PH00428",1,2023-01-01,4,"Continuing","Not found",7,1065,0,1,1,51.7772988440007,56.0379365619645,0.885402711956424,119.050650142599,1,119.050650142599,NA,NA,NA
"PH00429",1,2023-01-01,1,"Continuing","Complete",8,1558,2,1,0,61.3683085394683,59.6503604149138,-0.140663108361994,112.403074803296,1,112.403074803296,NA,NA,NA
"PH00429",2,2023-04-01,1,"Continuing","Complete",5,1968,1,1,1,65.7777315109339,52.396095932926,-1.59784289031989,118.584383486304,1.26782018833328,150.343675404992,410,-1,-3
"PH00430",1,2023-01-01,2,"Continuing","Complete",8,847,2,2,0,22.9917304888433,53.4110287581351,-1.27041832902388,121.50638111867,1,121.50638111867,NA,NA,NA
"PH00430",2,2023-04-01,2,"Continuing","Complete",8,521,2,0,0,99.1099567553009,61.638545298804,1.53660588252101,111.10356148798,1.12680077159312,125.191578811399,-326,0,0
"PH00430",3,2023-06-30,2,"Continuing","Complete",4,635,2,0,0,99.5344130018654,37.6450838114794,-0.122756514483363,84.0271505154669,1.05025081646163,88.2495834338134,114,0,-4
"PH00430",4,2023-09-28,2,"New","Complete",3,4811,1,1,0,92.661129115636,39.1282299172618,1.42262714730419,91.4809120516293,1,91.4809120516293,4176,-1,-1
"PH00431",1,2023-01-01,3,"Continuing","Complete",4,1833,2,2,0,50.4100317056109,69.9934027239296,-1.23366619373775,83.1133829522878,1,83.1133829522878,NA,NA,NA
"PH00431",2,2023-04-01,3,"Continuing","Complete",6,1976,2,1,0,53.5841788294406,28.8299553204804,-0.541016154439649,109.547330141068,1.01846016405616,111.569591827386,143,0,2
"PH00431",3,2023-06-30,3,"Continuing","Complete",3,571,2,0,0,18.5334258321402,39.9099922509568,-1.46833220062514,118.615141427144,1.09353470313363,129.709773467686,-1405,0,-3
"PH00431",4,2023-09-28,3,"Continuing","Complete",1,4476,1,2,0,71.3800561606938,52.4836911885319,-1.52074168629529,90.2949823183008,1.12928968749475,101.969192364578,3905,-1,-2
"PH00432",1,2023-01-01,4,"New","Refused",3,163,2,2,0,55.744631548082,44.6184137364793,0.665436387791018,86.3721477543004,1,86.3721477543004,NA,NA,NA
"PH00432",2,2023-04-01,4,"New","Not found",4,38429,2,2,0,84.2104295404373,50.6289070443678,0.66367857669353,82.7194809890352,1,82.7194809890352,38266,0,1
"PH00433",1,2023-01-01,1,"Continuing","Complete",4,242,2,2,0,104.934480966079,48.2437853516684,-0.866975883826535,145.90865415521,1,145.90865415521,NA,NA,NA
"PH00433",2,2023-04-01,1,"Continuing","Complete",6,1531,0,1,0,44.9025992636793,28.6701359970284,-0.629154888430767,130.102691941429,1.18111892151646,153.666751192249,1289,-2,2
"PH00433",3,2023-06-30,1,"Continuing","Not found",5,1513,1,0,0,61.6713771146894,60.6863726365145,0.604777210785249,84.5382131938823,1.17349243576173,99.2049537158331,-18,1,-1
"PH00433",4,2023-09-28,1,"Continuing","Complete",7,911,2,1,0,65.9166765260745,68.8718694154047,-1.43168091029913,84.8596926219761,1.27481226879172,108.180177280389,-602,1,2
"PH00434",1,2023-01-01,2,"New","Complete",2,3957,2,1,0,81.0381086603394,47.1106657592459,0.160154267562965,131.042385990731,1,131.042385990731,NA,NA,NA
"PH00435",1,2023-01-01,3,"New","Complete",7,7841,2,1,1,59.1699202650628,73.2745381364511,0.84491603971206,129.397053711582,1,129.397053711582,NA,NA,NA
"PH00435",2,2023-04-01,3,"New","Complete",4,1301,1,2,0,58.5891392579379,39.2136835856275,0.410833297763673,122.684872329701,1,122.684872329701,-6540,-1,-3
"PH00435",3,2023-06-30,3,"Continuing","Complete",6,2840,1,0,1,75.0637052617582,59.8708998793124,-0.394734657418943,112.986402707174,1.17885721232742,133.194835726283,1539,0,2
"PH00435",4,2023-09-28,3,"Attrited","Not found",3,629,2,1,0,55.2877578957212,68.6161871017941,1.34630223686266,147.054965510033,1,147.054965510033,-2211,1,-3
"PH00436",1,2023-01-01,4,"Continuing","Complete",3,2925,1,2,1,109.629554045854,60.8585802182805,0.59381683661422,138.052274652291,1,138.052274652291,NA,NA,NA
"PH00436",2,2023-04-01,4,"Continuing","Complete",6,471,1,1,0,68.7628063776872,78.2164978294287,-0.104051603757927,139.450919919182,1.05704108981881,147.405352367608,-2454,0,3
"PH00436",3,2023-06-30,4,"New","Complete",3,2863,2,1,1,51.1567020957005,60.6420844899607,0.0674254301205071,126.347433405463,1,126.347433405463,2392,1,-3
"PH00436",4,2023-09-28,4,"Continuing","Complete",5,1510,2,2,1,55.4341014133303,51.3931553092018,-0.427202036769791,112.939265309833,1.18040156981442,133.313686065414,-1353,0,2
"PH00437",1,2023-01-01,1,"Continuing","Complete",4,2988,2,1,1,48.9280656097898,43.7443132515806,-0.882950285020728,137.75093451608,1,137.75093451608,NA,NA,NA
"PH00437",2,2023-04-01,1,"Continuing","Complete",4,957,2,0,1,84.0710270245634,34.9821637850277,-0.181489061309918,138.01630696049,1.2928843066562,178.439117331861,-2031,0,0
"PH00437",3,2023-06-30,1,"Continuing","Complete",6,162,2,1,0,84.6843906828547,29.713382797475,-1.03012909742525,136.479332263116,1.27939693464432,174.611239339734,-795,0,2
"PH00437",4,2023-09-28,1,"Continuing","Complete",3,2719,2,1,0,85.5568304047831,37.1779637351391,-0.164279562109113,137.75024267612,1.1839844573522,163.09414632502,2557,0,-3
"PH00438",1,2023-01-01,2,"Continuing","Complete",7,427,2,1,1,83.7284635151385,59.7209613763625,-0.947117380603525,102.925209668465,1,102.925209668465,NA,NA,NA
"PH00438",2,2023-04-01,2,"Continuing","Refused",1,5217,1,1,1,74.0679682466931,62.4437964930397,-0.249992473330641,138.545368218329,1.21899504335597,168.886117138071,4790,-1,-6
"PH00439",1,2023-01-01,3,"Continuing","Complete",4,2096,1,1,0,76.9721014385461,16.0592331233716,0.527028318314694,110.543868762907,1,110.543868762907,NA,NA,NA
"PH00439",2,2023-04-01,3,"Continuing","Complete",7,3603,2,2,0,30.6783809528197,34.151241219308,-0.403570506657343,83.8466172502376,1.0574545619078,88.6639879118008,1507,1,3
"PH00439",3,2023-06-30,3,"Continuing","Complete",4,3139,2,0,0,92.2251497183763,64.8179689848424,0.484654911753939,125.718846693635,1.15656580829527,145.402119544173,-464,0,-3
"PH00439",4,2023-09-28,3,"Continuing","Complete",5,1986,1,1,0,75.5427438151776,65.6805562581669,-0.0319455745287758,118.812314169481,1.16938972738571,138.937899676716,-1153,-1,1
"PH00440",1,2023-01-01,4,"Continuing","Complete",6,1785,3,0,1,92.4899866872702,73.3202644908395,-0.417524488531165,97.0775775052607,1,97.0775775052607,NA,NA,NA
"PH00441",1,2023-01-01,1,"Continuing","Complete",7,477,2,2,0,56.8333122460255,26.791071395694,0.359228157083362,147.216009208933,1,147.216009208933,NA,NA,NA
"PH00442",1,2023-01-01,2,"Continuing","Complete",3,1172,1,1,0,69.8013280934813,62.7564847996935,-1.44130411949351,143.144710457418,1,143.144710457418,NA,NA,NA
"PH00442",2,2023-04-01,2,"New","Complete",1,1117,2,1,1,81.9011396951921,39.4761992972743,2.45872671268126,91.2597235362045,1,91.2597235362045,-55,1,-2
"PH00442",3,2023-06-30,2,"Attrited","Complete",4,6016,3,1,0,75.1370951849003,59.3227396030469,-0.613447132619253,80.1277759415098,1,80.1277759415098,4899,1,3
"PH00442",4,2023-09-28,2,"Continuing","Complete",3,2666,2,1,0,90.8224036177851,44.201151774988,-2.20334468433714,88.0866906931624,1.27421043815557,112.240980743809,-3350,-1,-1
"PH00443",1,2023-01-01,3,"Continuing","Complete",5,1526,1,2,0,27.402922844446,73.6736816575607,0.488213864515991,84.2683199536987,1,84.2683199536987,NA,NA,NA
"PH00443",2,2023-04-01,3,"Continuing","Complete",4,3343,1,1,0,46.6665978760012,43.2424807010175,-0.320350013682092,99.9225804512389,1.08873035074212,108.788746061735,1817,0,-1
"PH00443",3,2023-06-30,3,"Continuing","Partial",4,1076,3,1,1,72.6999525994672,43.5320518184515,-0.7813407754059,137.722197300754,1.20326699046418,165.716573866193,-2267,2,0
"PH00443",4,2023-09-28,3,"Continuing","Complete",6,602,1,3,1,81.933362202325,33.4934384405894,1.0489161058687,119.676725440659,1.08638842066284,130.015408741578,-474,-2,2
"PH00444",1,2023-01-01,4,"New","Complete",6,1195,2,1,0,68.9928007922813,38.9070127870259,1.2954305902535,99.0871535730548,1,99.0871535730548,NA,NA,NA
"PH00445",1,2023-01-01,1,"New","Complete",5,9591,1,1,1,104.703184465124,70.4212494895289,-1.29038645182316,109.481885835994,1,109.481885835994,NA,NA,NA
"PH00445",2,2023-04-01,1,"Continuing","Partial",4,10670,1,0,1,55.2760272011522,53.0011950907435,-2.0524390227793,130.384399006143,1.0944124218775,142.694305891355,1079,0,-1
"PH00445",3,2023-06-30,1,"New","Complete",4,5671,0,1,0,24.1068281348818,72.2009129065629,0.0641092694146513,110.885354783386,1,110.885354783386,-4999,-1,0
"PH00445",4,2023-09-28,1,"Attrited","Partial",9,836,3,0,0,79.8119260799699,84.7435430502657,0.480595392175929,102.001115486491,1,102.001115486491,-4835,3,5
"PH00446",1,2023-01-01,2,"New","Complete",4,5243,3,2,0,77.6372710267577,81.3863427460295,-1.02044072338901,119.696357876528,1,119.696357876528,NA,NA,NA
"PH00447",1,2023-01-01,3,"Continuing","Complete",5,1315,2,0,1,95.0071576210712,68.742414653073,1.26287585277088,146.221416341141,1,146.221416341141,NA,NA,NA
"PH00448",1,2023-01-01,4,"New","Complete",5,1894,2,2,1,67.7757456179478,30.0554190329127,-0.549852914690297,96.609197256621,1,96.609197256621,NA,NA,NA
"PH00449",1,2023-01-01,1,"New","Partial",5,872,1,1,0,51.7971204689621,73.4157990377436,-0.790234823710562,91.2905441923067,1,91.2905441923067,NA,NA,NA
"PH00449",2,2023-04-01,1,"Continuing","Complete",4,2863,1,2,0,70.2661327414363,24.957591262885,0.221212943942322,102.351857402828,1.25975002078339,128.937754490431,1991,0,-1
"PH00449",3,2023-06-30,1,"New","Complete",6,1078,1,2,1,68.1851127657385,53.3516323237081,-0.83323830251054,148.01791965263,1,148.01791965263,-1785,0,2
"PH00450",1,2023-01-01,2,"Continuing","Complete",2,831,1,1,1,15.5500440343237,42.3560552719726,0.346750431991342,149.607093266677,1,149.607093266677,NA,NA,NA
"PH00450",2,2023-04-01,2,"Continuing","Complete",3,728,3,2,0,105.514342375441,45.6575481626837,-0.182800576173586,140.903008938767,1.2271196001675,172.904843991337,-103,2,1
"PH00450",3,2023-06-30,2,"Continuing","Complete",4,714,2,1,1,76.3557731682171,56.7877343941501,0.361721092349632,85.0839489535429,1.15490007002372,98.2634586043415,-14,-1,1
"PH00450",4,2023-09-28,2,"Continuing","Complete",4,234,3,2,0,63.7372228602099,54.644236140412,0.447264615377157,129.00201566983,1.13353291742969,146.228031176534,-480,1,0
"PH00451",1,2023-01-01,3,"Continuing","Complete",3,5719,2,2,0,51.3523273507628,32.7305389176962,0.807126152781308,99.4402691023424,1,99.4402691023424,NA,NA,NA
"PH00451",2,2023-04-01,3,"Attrited","Complete",5,1181,3,1,1,60.4011323433681,25.1531620137324,0.795020226270901,122.121721822768,1,122.121721822768,-4538,1,2
"PH00452",1,2023-01-01,4,"Continuing","Complete",3,2406,3,1,0,62.529053087477,36.7909107475962,-0.22495520269975,139.714538960252,1,139.714538960252,NA,NA,NA
"PH00452",2,2023-04-01,4,"Continuing","Complete",6,4297,3,1,1,49.3110876717626,48.8269673944441,1.54145075301218,111.113500064239,1.00385108196642,111.541407260562,1891,0,3
"PH00452",3,2023-06-30,4,"Attrited","Complete",5,2546,2,2,1,83.2518600393567,38.7607486260284,0.723601459176637,121.422437913716,1,121.422437913716,-1751,-1,-1
"PH00452",4,2023-09-28,4,"New","Complete",6,347,1,1,1,44.5012094924798,38.4618106819228,0.45758808765873,146.295250817202,1,146.295250817202,-2199,-1,1
"PH00453",1,2023-01-01,1,"New","Complete",6,369,1,2,0,36.5788755540508,45.4540856006434,-0.738675045899676,92.0324995135888,1,92.0324995135888,NA,NA,NA
"PH00454",1,2023-01-01,2,"Continuing","Complete",5,452,3,2,0,74.013619910806,68.4226505865114,0.252287056636992,126.085507106036,1,126.085507106036,NA,NA,NA
"PH00455",1,2023-01-01,3,"Continuing","Complete",3,3082,1,2,1,12.6204585700072,44.2858648346276,0.921070004283844,138.296660236083,1,138.296660236083,NA,NA,NA
"PH00455",2,2023-04-01,3,"New","Complete",2,1666,1,2,1,61.3749768930908,32.2108796512121,1.7504936889083,92.6642337720841,1,92.6642337720841,-1416,0,-1
"PH00455",3,2023-06-30,3,"Continuing","Complete",2,4433,2,1,1,69.8895374221723,43.8376338082401,-0.791929486935397,133.597705673892,1.20127872494049,160.488081526908,2767,1,0
"PH00455",4,2023-09-28,3,"Continuing","Complete",3,22750,2,2,0,32.0394631135535,57.2092313994254,-0.00504050887448456,90.7309696939774,1.1265128641855,102.20960454029,18317,0,1
"PH00456",1,2023-01-01,4,"Continuing","Complete",5,981,1,0,0,92.8522602807788,49.6309502001426,-0.768609503598576,82.087178658694,1,82.087178658694,NA,NA,NA
